datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:geometry	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2022-11-01 22:36:52+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212300	16.2	264.2	72.2	47.8	60.6	32760	{'type': 'Polygon', 'coordinates': [[[285156.25, 5934843.75], [284990.2560610771, 5934843.75], [284955.7613331806, 5936215.364039956], [285156.25, 5936220.212787129], [285156.25, 5934843.75]]]}	MXRA-Z60-213311212300	284955.7613331806,5934843.75,285156.25,5936220.212787129	0.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212300/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:52+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212301	16.5	264.3	71.8	47.8	60.6	32760	{'type': 'Polygon', 'coordinates': [[[290156.25, 5934843.75], [284990.2560610771, 5934843.75], [284955.7613331806, 5936215.364039956], [290156.25, 5936341.136010622], [290156.25, 5934843.75]]]}	MXRA-Z60-213311212301	284955.7613331806,5934843.75,290156.25,5936341.136010622	7.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212301/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:52+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212302	16.2	264.2	72.1	47.7	60.6	32760	{'type': 'Polygon', 'coordinates': [[[285156.25, 5935156.25], [285156.25, 5929843.75], [285116.00108442793, 5929843.75], [284982.39699711767, 5935156.25], [285156.25, 5935156.25]]]}	MXRA-Z60-213311212302	284982.39699711767,5929843.75,285156.25,5935156.25	0.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212302/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:52+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212310	16.9	264.4	71.3	47.8	60.6	32760	{'type': 'Polygon', 'coordinates': [[[295156.25, 5934843.75], [289843.75, 5934843.75], [289843.75, 5936333.578309153], [295156.25, 5936462.059234114], [295156.25, 5934843.75]]]}	MXRA-Z60-213311212310	289843.75,5934843.75,295156.25,5936462.059234114	8.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212310/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:52+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212311	17.0	264.4	71.2	47.8	60.6	32760	{'type': 'Polygon', 'coordinates': [[[295537.41455078125, 5934843.75], [294843.75, 5934843.75], [294843.75, 5936454.501532647], [295506.7157048919, 5936470.5351226665], [295537.41455078125, 5934843.75]]]}	MXRA-Z60-213311212311	294843.75,5934843.75,295537.41455078125,5936470.5351226665	1.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212311/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:53+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212303	16.6	264.3	71.7	47.7	60.6	32760	{'type': 'Polygon', 'coordinates': [[[290156.25, 5935156.25], [290156.25, 5929843.75], [285116.00108442793, 5929843.75], [284982.39699711767, 5935156.25], [290156.25, 5935156.25]]]}	MXRA-Z60-213311212303	284982.39699711767,5929843.75,290156.25,5935156.25	27.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212303/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:53+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212312	17.0	264.4	71.3	47.7	60.6	32760	{'type': 'Polygon', 'coordinates': [[[289843.75, 5935156.25], [289843.75, 5929843.75], [295156.25, 5929843.75], [295156.25, 5935156.25], [289843.75, 5935156.25]]]}	MXRA-Z60-213311212312	289843.75,5929843.75,295156.25,5935156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212312/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:53+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212313	17.1	264.4	71.1	47.7	60.6	32760	{'type': 'Polygon', 'coordinates': [[[294843.75, 5935156.25], [294843.75, 5929843.75], [295679.3212890625, 5929843.75], [295646.05712890625, 5931521.301269531], [295626.52587890625, 5931726.989746094], [295600.5859375, 5932704.772949219], [295583.19091796875, 5933856.8115234375], [295524.90234375, 5935156.25], [294843.75, 5935156.25]]]}	MXRA-Z60-213311212313	294843.75,5929843.75,295679.3212890625,5935156.25	4.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212313/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:53+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212321	16.7	264.2	71.6	47.6	60.5	32760	{'type': 'Polygon', 'coordinates': [[[290156.25, 5930156.25], [290156.25, 5925230.129194073], [285235.0292500248, 5925110.83244887], [285108.1420204685, 5930156.25], [290156.25, 5930156.25]]]}	MXRA-Z60-213311212321	285108.1420204685,5925110.83244887,290156.25,5930156.25	24.8	0.1	0	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212321/2022-11-01/104001007C86B200-visual.tif
2022-11-01 22:36:53+00:00	WV03	0.34	0.0.1	104001007C86B200	60	213311212330	17.1	264.3	71.2	47.6	60.5	32760	{'type': 'Polygon', 'coordinates': [[[289843.75, 5930156.25], [295156.25, 5930156.25], [295156.25, 5925351.335650016], [289843.75, 5925222.553790577], [289843.75, 5930156.25]]]}	MXRA-Z60-213311212330	289843.75,5925222.553790577,295156.25,5930156.25	25.8	0.2	1	https://maxar-opendata.s3.amazonaws.com/events/New-Zealand-Flooding23/ard/60/213311212330/2022-11-01/104001007C86B200-visual.tif
